applicant_id,municipality,application_year,selected,male,age_at_application,has_phone,ses_stratum,neighborhood,age_at_survey,survey_month,survey_form,household_visit,mother_educ,father_educ,mother_age,father_age,father_income_high,receiving_aid_now,started_g6_private,started_g7_private,in_private_now,in_school_now,highest_grade,finished_g6,finished_g7,finished_g8,repeats_g6,ever_repeated,total_repeats,years_in_school,married_or_cohab,has_child,working,hours_worked,cohort,age_gap,application_year_plus_age_gap,mother_child_age_gap,father_child_age_gap,flag_age_pair_missing,flag_age_decreases,flag_age_unchanged,flag_age_gap_outside_2_4,flag_grade_6_contradiction,flag_grade_7_contradiction,flag_grade_8_contradiction,flag_any_grade_contradiction,flag_mother_not_older_than_child,flag_mother_age_gap_under_12,flag_mother_age_gap_over_60,flag_father_not_older_than_child,flag_father_age_gap_under_12,flag_father_age_gap_over_60,flag_nonworker_positive_hours,flag_worker_zero_hours,flag_years_in_school_above_4,flag_selected_invalid_binary,flag_male_invalid_binary,flag_has_phone_invalid_binary,flag_survey_form_invalid_binary,flag_household_visit_invalid_binary,flag_father_income_high_invalid_binary,flag_receiving_aid_now_invalid_binary,flag_started_g6_private_invalid_binary,flag_started_g7_private_invalid_binary,flag_in_private_now_invalid_binary,flag_in_school_now_invalid_binary,flag_finished_g6_invalid_binary,flag_finished_g7_invalid_binary,flag_finished_g8_invalid_binary,flag_ever_repeated_invalid_binary,flag_married_or_cohab_invalid_binary,flag_has_child_invalid_binary,flag_working_invalid_binary,flag_ses_stratum_out_of_range,flag_neighborhood_out_of_range,flag_survey_month_out_of_range,flag_repeats_g6_out_of_range,flag_total_repeats_out_of_range,flag_private_but_not_enrolled,flag_g7_without_g6,flag_g8_without_g7,flag_g6_repeats_exceed_total,flag_any_repeat_disagrees_total,flag_hours_outside_0_168
101422,A,2020,0,0,11.0,1,1.0,11.0,13.0,2,0,1,8.0,,36.0,,,0.0,1.0,1.0,0.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101423,A,2020,0,1,13.0,1,2.0,11.0,15.0,2,0,1,4.0,2.0,50.0,52.0,0.0,0.0,1.0,1.0,0.0,0.0,7,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,A_2020,2.0,2022.0,35.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101424,A,2020,0,1,12.0,1,2.0,5.0,14.0,5,0,0,,,41.0,45.0,0.0,0.0,1.0,0.0,0.0,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,27.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101425,A,2022,1,1,14.0,1,3.0,,14.0,7,1,0,11.0,11.0,46.0,46.0,0.0,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,32.0,32.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101426,B,2018,1,1,13.0,0,2.0,,17.0,5,1,1,3.0,6.0,37.0,40.0,0.0,1.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,B_2018,4.0,2022.0,20.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101427,A,2020,1,0,15.0,1,2.0,5.0,17.0,3,0,0,3.0,2.0,40.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101428,A,2022,0,0,11.0,1,2.0,,12.0,9,1,0,11.0,11.0,50.0,54.0,0.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,38.0,42.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101429,A,2022,0,1,14.0,1,2.0,,14.0,8,1,0,,11.0,,,,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101430,A,2020,1,0,14.0,1,,5.0,16.0,3,0,0,5.0,5.0,34.0,37.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,18.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101431,A,2020,1,1,12.0,1,3.0,17.0,14.0,2,0,1,11.0,11.0,45.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,31.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101432,A,2020,0,0,12.0,1,3.0,8.0,14.0,9,1,0,3.0,4.0,45.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,31.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101433,A,2022,0,0,14.0,1,3.0,,15.0,7,1,0,11.0,,50.0,,,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,35.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101434,A,2020,0,0,12.0,1,1.0,,15.0,5,0,0,0.0,3.0,35.0,37.0,0.0,0.0,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,40.0,A_2020,3.0,2023.0,20.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101435,A,2020,1,0,14.0,1,2.0,18.0,16.0,3,0,0,7.0,6.0,36.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,20.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101436,A,2020,1,0,12.0,1,3.0,16.0,14.0,4,0,0,7.0,5.0,40.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,26.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101437,A,2020,1,0,12.0,1,3.0,9.0,15.0,3,0,0,7.0,8.0,43.0,36.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,12.0,A_2020,3.0,2023.0,28.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101438,B,2018,0,1,12.0,0,,,17.0,7,1,1,,4.0,,43.0,0.0,0.0,0.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,30.0,B_2018,5.0,2023.0,,26.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101439,A,2020,1,1,14.0,1,2.0,5.0,16.0,3,0,0,7.0,1.0,42.0,42.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101440,A,2020,0,0,11.0,1,2.0,17.0,13.0,5,0,0,6.0,6.0,38.0,41.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,25.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101441,A,2020,0,1,12.0,1,,7.0,15.0,4,0,0,6.0,6.0,42.0,45.0,0.0,0.0,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,40.0,A_2020,3.0,2023.0,27.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101442,A,2020,1,1,12.0,1,2.0,,15.0,3,0,0,5.0,5.0,36.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,32.0,A_2020,3.0,2023.0,21.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101443,B,2018,0,0,14.0,1,2.0,,18.0,5,1,0,0.0,,58.0,41.0,,0.0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,B_2018,4.0,2022.0,40.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101444,A,2020,1,1,12.0,1,2.0,,14.0,4,0,0,7.0,5.0,41.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,27.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101445,A,2022,1,0,12.0,1,1.0,,12.0,7,1,0,6.0,5.0,43.0,43.0,0.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,31.0,31.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101446,A,2020,1,0,12.0,1,,7.0,14.0,3,0,0,9.0,,50.0,,,0.0,1.0,1.0,0.0,0.0,8,1.0,1.0,1.0,0.0,0.0,0.0,3.0,,,0.0,0.0,A_2020,2.0,2022.0,36.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101447,A,2020,1,0,13.0,1,2.0,18.0,15.0,3,0,0,5.0,5.0,31.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,16.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101448,A,2020,0,1,13.0,1,2.0,5.0,15.0,8,1,0,,0.0,38.0,51.0,0.0,0.0,1.0,1.0,0.0,1.0,7,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,23.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101449,A,2020,1,1,12.0,1,3.0,12.0,15.0,8,1,0,5.0,7.0,55.0,58.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,40.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101450,A,2020,0,1,12.0,1,,11.0,14.0,4,0,0,2.0,0.0,42.0,52.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,28.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101451,A,2020,1,1,12.0,1,2.0,19.0,15.0,8,1,0,5.0,4.0,35.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,32.0,A_2020,3.0,2023.0,20.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101452,A,2020,1,1,14.0,1,1.0,11.0,16.0,3,0,1,3.0,5.0,36.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,A_2020,2.0,2022.0,20.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101453,A,2020,1,0,12.0,1,,19.0,14.0,4,0,0,3.0,5.0,47.0,54.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,33.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101454,A,2020,0,0,11.0,1,3.0,15.0,13.0,4,0,0,11.0,11.0,48.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,7,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,35.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101455,A,2020,0,1,15.0,1,,5.0,18.0,5,0,0,5.0,7.0,47.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,29.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101456,A,2020,0,0,11.0,1,3.0,15.0,13.0,3,0,0,8.0,11.0,40.0,40.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101457,A,2020,0,0,13.0,1,2.0,7.0,16.0,3,0,0,6.0,6.0,42.0,49.0,0.0,0.0,1.0,1.0,0.0,0.0,7,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,A_2020,3.0,2023.0,26.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101458,A,2022,0,0,11.0,1,2.0,,12.0,3,1,0,1.0,6.0,35.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,23.0,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101459,A,2020,1,1,15.0,1,,,17.0,6,0,0,1.0,,36.0,,,0.0,1.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,A_2020,2.0,2022.0,19.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101460,A,2022,0,0,12.0,1,1.0,,13.0,7,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101461,A,2020,1,1,15.0,1,2.0,12.0,17.0,3,0,0,5.0,,40.0,55.0,,0.0,1.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,23.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101462,A,2022,1,0,12.0,1,2.0,,14.0,8,1,0,8.0,11.0,34.0,48.0,0.0,1.0,1.0,1.0,1.0,1.0,6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,A_2022,2.0,2024.0,20.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101463,A,2020,1,0,11.0,1,3.0,10.0,14.0,4,0,0,4.0,11.0,39.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,25.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101464,A,2020,1,1,12.0,1,2.0,19.0,14.0,4,0,0,,,34.0,38.0,,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,20.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101465,B,2018,1,0,13.0,1,,,18.0,6,1,1,5.0,0.0,53.0,64.0,0.0,0.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,B_2018,5.0,2023.0,35.0,46.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101466,A,2020,0,0,11.0,1,,19.0,13.0,3,0,0,9.0,,32.0,34.0,,0.0,1.0,1.0,,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,19.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101467,A,2020,0,1,12.0,1,,5.0,15.0,1,1,0,3.0,2.0,50.0,55.0,0.0,0.0,1.0,0.0,0.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,3.0,2023.0,35.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101468,A,2020,1,0,12.0,1,2.0,4.0,14.0,3,0,0,5.0,,45.0,,,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,31.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101469,A,2020,1,1,15.0,1,1.0,19.0,18.0,1,1,0,2.0,1.0,42.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,8,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,40.0,A_2020,3.0,2023.0,24.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101470,A,2022,0,0,15.0,1,1.0,,15.0,7,1,0,,,,,,0.0,0.0,1.0,1.0,1.0,6,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,A_2022,0.0,2022.0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101471,A,2020,0,1,14.0,1,1.0,19.0,16.0,3,0,0,,,60.0,,,0.0,0.0,0.0,0.0,1.0,6,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,20.0,A_2020,2.0,2022.0,44.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101472,A,2020,0,0,10.0,1,2.0,15.0,12.0,3,0,0,11.0,,47.0,,,0.0,1.0,1.0,1.0,1.0,7,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,35.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101473,A,2020,1,1,14.0,1,2.0,17.0,16.0,3,0,0,11.0,8.0,40.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101474,A,2020,1,0,13.0,1,3.0,10.0,15.0,3,0,0,10.0,11.0,40.0,45.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,25.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101475,A,2020,0,1,,1,1.0,19.0,16.0,5,0,0,5.0,5.0,36.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,7,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,,,20.0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101476,A,2022,1,1,14.0,1,,,15.0,7,1,0,5.0,7.0,39.0,42.0,0.0,1.0,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,A_2022,1.0,2023.0,24.0,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101477,A,2020,1,0,14.0,1,2.0,17.0,16.0,5,0,0,9.0,,53.0,,,1.0,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,A_2020,2.0,2022.0,37.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
