"applicant_id","municipality","application_year","selected","male","age_at_application","has_phone","ses_stratum","neighborhood","age_at_survey","survey_month","survey_form","household_visit","mother_educ","father_educ","mother_age","father_age","father_income_high","receiving_aid_now","started_g6_private","started_g7_private","in_private_now","in_school_now","highest_grade","finished_g6","finished_g7","finished_g8","repeats_g6","ever_repeated","total_repeats","years_in_school","married_or_cohab","has_child","working","hours_worked","cohort","selected_clean","male_clean","has_phone_clean","survey_form_clean","household_visit_clean","father_income_high_clean","receiving_aid_now_clean","started_g6_private_clean","started_g7_private_clean","in_private_now_clean","in_school_now_clean","finished_g6_clean","finished_g7_clean","finished_g8_clean","ever_repeated_clean","married_or_cohab_clean","has_child_clean","working_clean","ses_stratum_clean","neighborhood_clean","survey_month_clean","repeats_g6_clean","total_repeats_clean","age_change","age_unverifiable","age_decreased","age_unchanged","age_outside_2_to_4","age_at_survey_clean","grade_conflict","grade_below_5_review","school_years_below_grade_progress_review","finished_g6_conflict","finished_g7_conflict","finished_g8_conflict","repeats_conflict","private_school_conflict","mother_child_age_gap","mother_age_gap_over_60","mother_age_clean","father_child_age_gap","father_age_gap_over_60","father_age_clean","work_hours_conflict","years_in_school_above_4","years_in_school_exceeds_age_gap_plus_1","primary_logic_flag"
100817,"A",2020,0,0,12,1,1,17,14,3,0,0,0,0,56,56,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,17,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,FALSE,56,42,FALSE,56,FALSE,FALSE,TRUE,FALSE
100818,"A",2020,1,0,12,1,3,11,14,3,0,1,5,,37,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,8,"A_2020",1,0,1,0,1,,1,1,1,1,1,1,1,1,0,0,0,1,3,11,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,37,,FALSE,,FALSE,FALSE,TRUE,FALSE
100819,"A",2020,1,0,12,1,1,16,14,4,0,0,5,8,47,47,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,16,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,47,33,FALSE,47,FALSE,FALSE,TRUE,FALSE
100820,"A",2020,1,1,12,1,1,5,14,3,0,0,4,5,42,46,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,5,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,42,32,FALSE,46,FALSE,FALSE,TRUE,FALSE
100821,"A",2022,0,1,12,1,3,,12,7,1,0,10,5,37,39,1,0,1,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,37,27,FALSE,39,FALSE,FALSE,TRUE,FALSE
100822,"A",2020,0,1,15,1,2,,17,3,0,0,5,6,42,41,0,0,1,0,0,0,7,1,1,0,0,0,0,2,1,1,1,40,"A_2020",0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,42,24,FALSE,41,FALSE,FALSE,FALSE,FALSE
100823,"B",2018,1,0,11,0,2,,18,6,1,0,,,,47,,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,1,40,"B_2018",1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,2,,6,0,0,7,FALSE,FALSE,FALSE,TRUE,18,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,,29,FALSE,47,FALSE,FALSE,FALSE,TRUE
100824,"A",2020,0,1,12,1,3,,15,4,0,0,9,11,45,42,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,3,,4,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,45,27,FALSE,42,FALSE,FALSE,FALSE,FALSE
100825,"B",2018,1,1,13,1,2,,17,6,1,1,4,,46,,,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,40,"B_2018",1,1,1,1,1,,0,0,0,0,0,1,1,0,0,0,0,1,2,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,46,,FALSE,,FALSE,FALSE,FALSE,FALSE
100826,"A",2020,0,1,13,1,,5,15,4,0,0,,,33,,,0,1,1,0,1,7,1,1,0,0,0,0,3,0,0,0,0,"A_2020",0,1,1,0,0,,0,1,1,0,1,1,1,0,0,0,0,0,,5,4,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,33,,FALSE,,FALSE,FALSE,FALSE,FALSE
100827,"B",2018,1,0,12,1,2,,17,6,1,1,0,2,50,50,0,0,1,1,1,1,8,1,1,1,0,1,1,6,0,0,0,0,"B_2018",1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2,,6,0,1,5,FALSE,FALSE,FALSE,TRUE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,50,33,FALSE,50,FALSE,TRUE,FALSE,FALSE
100828,"A",2020,0,0,14,1,2,5,16,6,0,0,2,4,48,46,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,5,6,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,48,30,FALSE,46,FALSE,FALSE,TRUE,FALSE
100829,"A",2022,0,0,11,1,2,,12,4,1,0,9,5,40,53,0,0,1,1,1,1,7,1,1,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,,4,0,0,1,FALSE,FALSE,FALSE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,40,41,FALSE,53,FALSE,FALSE,FALSE,FALSE
100830,"A",2022,1,0,11,1,,,11,7,1,0,5,5,43,45,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,43,34,FALSE,45,FALSE,FALSE,TRUE,FALSE
100831,"A",2020,1,1,11,1,,10,14,5,0,0,5,,38,,,1,0,0,1,1,8,0,0,0,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,,1,0,0,1,1,0,0,0,0,0,0,0,,10,5,0,0,3,FALSE,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,24,FALSE,38,,FALSE,,FALSE,FALSE,FALSE,TRUE
100832,"A",2020,0,0,11,1,1,10,13,5,0,1,5,,54,44,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,1,,1,1,1,1,1,1,1,1,0,0,0,0,1,10,5,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41,FALSE,54,31,FALSE,44,FALSE,FALSE,TRUE,FALSE
100833,"A",2022,1,1,12,1,2,,12,7,1,0,5,5,37,37,1,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,37,25,FALSE,37,FALSE,FALSE,TRUE,FALSE
100834,"A",2020,0,0,12,1,2,,14,2,0,0,5,8,47,40,0,0,1,1,0,0,7,1,1,0,0,0,0,3,1,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2,,2,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,47,26,FALSE,40,FALSE,FALSE,FALSE,FALSE
100835,"A",2020,1,1,13,1,2,,16,7,1,0,7,5,41,44,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,7,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,41,28,FALSE,44,FALSE,FALSE,FALSE,FALSE
100836,"A",2022,1,1,15,1,2,,16,9,1,0,2,9,46,43,0,0,1,1,1,1,6,1,0,0,0,0,0,3,0,0,0,0,"A_2022",1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,,9,0,0,1,FALSE,FALSE,FALSE,TRUE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,46,27,FALSE,43,FALSE,FALSE,TRUE,FALSE
100837,"A",2022,0,1,13,1,1,,14,10,1,0,5,,47,,,0,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,1,1,1,0,,0,0,0,0,1,1,0,0,0,0,0,0,1,,10,0,0,1,FALSE,FALSE,FALSE,TRUE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,FALSE,47,,FALSE,,FALSE,FALSE,FALSE,FALSE
100838,"A",2022,0,1,15,1,2,,15,11,1,0,5,,64,,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,1,0,"A_2022",0,1,1,1,0,,0,1,1,1,1,1,0,0,0,0,0,1,2,,11,0,0,0,FALSE,FALSE,TRUE,TRUE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,FALSE,64,,FALSE,,FALSE,FALSE,TRUE,FALSE
100839,"A",2020,0,1,13,1,3,9,16,3,0,0,5,7,45,47,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,9,3,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,45,31,FALSE,47,FALSE,FALSE,FALSE,FALSE
100840,"A",2020,1,0,,1,2,,15,3,0,1,8,5,15,37,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,,TRUE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,,22,FALSE,37,FALSE,FALSE,FALSE,FALSE
100841,"B",2018,0,1,11,1,2,,16,6,1,0,0,5,32,34,,0,1,0,1,1,7,1,1,0,0,1,1,5,0,0,0,0,"B_2018",0,1,1,1,0,,0,1,0,1,1,1,1,0,1,0,0,0,2,,6,0,1,5,FALSE,FALSE,FALSE,TRUE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,FALSE,32,18,FALSE,34,FALSE,TRUE,FALSE,FALSE
100842,"A",2020,1,0,14,1,2,17,16,3,0,0,2,3,43,43,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,15,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,2,17,3,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,43,27,FALSE,43,FALSE,FALSE,TRUE,FALSE
100843,"A",2020,0,0,13,1,2,11,16,2,0,1,5,5,47,47,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,2,11,2,0,0,3,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,47,31,FALSE,47,FALSE,FALSE,FALSE,FALSE
100844,"A",2020,1,1,11,1,2,5,14,4,0,0,3,5,37,52,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,5,4,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,37,38,FALSE,52,FALSE,FALSE,FALSE,FALSE
100845,"A",2020,1,1,11,1,2,7,14,3,0,0,6,,40,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,2,7,3,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,40,,FALSE,,FALSE,FALSE,FALSE,FALSE
100846,"A",2022,1,0,13,1,2,,14,7,1,0,9,5,42,42,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,,7,0,0,1,FALSE,FALSE,FALSE,TRUE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,FALSE,42,28,FALSE,42,FALSE,FALSE,FALSE,FALSE
100847,"B",2018,1,1,13,0,,,17,6,1,1,,,,,,0,1,0,0,1,7,1,1,0,0,0,0,4,0,0,0,0,"B_2018",1,1,0,1,1,,0,1,0,0,1,1,1,0,0,0,0,0,,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,FALSE,FALSE
100848,"A",2020,0,1,12,1,2,17,14,6,0,0,7,7,40,44,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,17,6,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,40,30,FALSE,44,FALSE,FALSE,TRUE,FALSE
100849,"A",2022,0,0,12,1,3,,10,7,1,0,8,3,30,31,0,0,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,,7,0,0,-2,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,30,21,FALSE,31,FALSE,FALSE,TRUE,FALSE
100850,"B",2018,1,0,11,1,2,,16,7,1,1,5,,34,37,0,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,,7,0,0,5,FALSE,FALSE,FALSE,TRUE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,34,21,FALSE,37,FALSE,TRUE,FALSE,FALSE
100851,"A",2020,1,1,13,1,1,17,15,4,0,0,6,5,38,39,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,1,3,"A_2020",1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,17,4,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,38,24,FALSE,39,FALSE,FALSE,FALSE,FALSE
100852,"A",2020,1,0,13,1,1,17,15,3,0,0,9,,53,55,,1,1,1,1,1,8,1,1,1,0,0,0,3,0,0,0,0,"A_2020",1,0,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,0,1,17,3,0,0,2,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,FALSE,53,40,FALSE,55,FALSE,FALSE,FALSE,FALSE
100853,"A",2020,1,1,14,1,,5,16,3,0,0,0,,48,53,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,40,"A_2020",1,1,1,0,0,,1,1,1,1,1,1,1,1,0,0,0,1,,5,3,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,48,37,FALSE,53,FALSE,FALSE,TRUE,FALSE
100854,"A",2020,1,0,11,1,1,19,14,4,1,0,8,5,41,44,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,19,4,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,41,30,FALSE,44,FALSE,FALSE,FALSE,FALSE
100855,"A",2020,0,1,14,1,2,5,16,3,0,0,5,3,35,37,0,0,1,1,1,1,6,1,0,0,0,1,1,4,0,0,0,0,"A_2020",0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,2,5,3,0,1,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,FALSE,35,21,FALSE,37,FALSE,FALSE,TRUE,FALSE
100856,"A",2020,0,0,12,1,2,19,14,3,0,0,8,11,44,44,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,FALSE,44,30,FALSE,44,FALSE,FALSE,TRUE,FALSE
100857,"A",2020,0,0,12,1,1,,15,4,0,0,6,1,39,50,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,,4,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,39,35,FALSE,50,FALSE,FALSE,FALSE,FALSE
100858,"A",2020,1,1,14,1,2,17,16,8,1,0,,,,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,1,0,,1,1,1,1,1,1,1,1,0,0,0,0,2,17,8,0,0,2,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,FALSE
100859,"A",2020,0,1,11,1,2,7,14,8,1,0,3,5,40,40,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,7,8,0,0,3,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,40,26,FALSE,40,FALSE,FALSE,FALSE,FALSE
100860,"B",2018,0,0,14,1,,,18,6,1,1,,,38,,,0,0,0,0,0,7,1,1,0,0,0,0,3,1,1,0,0,"B_2018",0,0,1,1,1,,0,0,0,0,0,1,1,0,0,1,1,0,,,6,0,0,4,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,38,,FALSE,,FALSE,FALSE,FALSE,FALSE
100861,"A",2020,0,0,11,1,2,,13,3,0,0,10,8,37,41,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,FALSE,37,28,FALSE,41,FALSE,FALSE,TRUE,FALSE
100862,"A",2020,0,1,14,1,2,7,17,7,1,0,5,7,35,36,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,7,7,0,0,3,FALSE,FALSE,FALSE,FALSE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,FALSE,35,19,FALSE,36,FALSE,FALSE,FALSE,FALSE
100863,"A",2022,0,1,13,1,1,,13,7,1,0,6,,29,,,0,1,0,0,1,5,0,0,0,1,1,1,2,0,0,0,0,"A_2022",0,1,1,1,0,,0,1,0,0,1,0,0,0,1,0,0,0,1,,7,1,1,0,FALSE,FALSE,TRUE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,FALSE,29,,FALSE,,FALSE,FALSE,TRUE,FALSE
100864,"A",2020,1,1,12,1,2,17,14,8,1,0,7,9,48,57,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,2,17,8,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34,FALSE,48,43,FALSE,57,FALSE,FALSE,TRUE,FALSE
100865,"A",2020,1,0,10,1,2,4,13,3,0,0,5,9,39,41,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,4,3,0,0,3,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26,FALSE,39,28,FALSE,41,FALSE,FALSE,FALSE,FALSE
100866,"A",2020,0,1,12,1,2,10,15,12,1,0,7,7,42,42,,0,0,0,0,0,6,1,0,0,1,1,1,2,0,0,0,0,"A_2020",0,1,1,1,0,,0,0,0,0,0,1,0,0,1,0,0,0,2,10,12,1,1,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,42,27,FALSE,42,FALSE,FALSE,FALSE,FALSE
100867,"A",2022,0,0,13,1,2,,13,8,1,0,5,5,34,34,0,0,1,1,1,1,7,1,1,0,0,0,0,3,0,0,0,0,"A_2022",0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,,8,0,0,0,FALSE,FALSE,TRUE,TRUE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,FALSE,34,21,FALSE,34,FALSE,FALSE,TRUE,FALSE
100868,"A",2020,1,0,16,1,1,,18,3,0,0,3,6,43,47,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,,3,0,0,2,FALSE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,FALSE,43,29,FALSE,47,FALSE,FALSE,FALSE,FALSE
100869,"A",2020,1,1,11,1,2,19,13,3,0,0,3,2,36,46,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,19,3,0,0,2,FALSE,FALSE,FALSE,FALSE,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,36,33,FALSE,46,FALSE,FALSE,TRUE,FALSE
100870,"A",2022,1,0,12,1,1,,12,7,1,0,5,5,60,37,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0,"A_2022",1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,,7,0,0,0,FALSE,FALSE,TRUE,TRUE,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,FALSE,60,25,FALSE,37,FALSE,FALSE,TRUE,FALSE
100871,"A",2020,0,1,12,1,2,7,15,8,1,0,9,,35,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0,"A_2020",0,1,1,1,0,,0,1,1,1,1,1,1,1,0,0,0,0,2,7,8,0,0,3,FALSE,FALSE,FALSE,FALSE,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,35,,FALSE,,FALSE,FALSE,FALSE,FALSE
100872,"B",2018,0,0,12,1,1,,17,6,1,1,5,2,48,52,0,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0,"B_2018",0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,,6,0,0,5,FALSE,FALSE,FALSE,TRUE,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31,FALSE,48,35,FALSE,52,FALSE,TRUE,FALSE,FALSE
100873,"A",2020,1,1,12,1,2,11,14,3,0,0,8,11,34,39,0,0,1,1,1,1,7,1,1,0,0,1,1,4,0,0,0,0,"A_2020",1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,2,11,3,0,1,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,34,25,FALSE,39,FALSE,FALSE,TRUE,FALSE
100874,"A",2020,1,0,12,1,1,17,14,4,0,0,5,5,37,38,0,0,1,1,0,1,9,1,1,1,0,0,0,4,0,0,0,0,"A_2020",1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,17,4,0,0,2,FALSE,FALSE,FALSE,FALSE,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,37,24,FALSE,38,FALSE,FALSE,TRUE,FALSE
100875,"A",2020,1,0,,1,,5,18,4,1,0,3,3,40,62,0,0,1,1,0,0,7,1,1,0,0,0,0,2,1,1,0,0,"A_2020",1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,,5,4,0,0,,TRUE,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,40,44,FALSE,62,FALSE,FALSE,FALSE,FALSE
