applicant_id,age_at_survey,survey_month,survey_form,household_visit,mother_educ,father_educ,mother_age,father_age,father_income_high,receiving_aid_now,started_g6_private,started_g7_private,in_private_now,in_school_now,highest_grade,finished_g6,finished_g7,finished_g8,repeats_g6,ever_repeated,total_repeats,years_in_school,married_or_cohab,has_child,working,hours_worked
101478,14,3,0,0,5.0,5.0,39.0,38.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100180,14,4,0,0,,,37.0,35.0,0,0,1,1,0,1,6,1,0,0,1,1,1,4,0,0,0,0.0
100302,17,6,1,0,5.0,,39.0,,,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,1,8.0
100283,16,4,0,0,3.0,5.0,46.0,50.0,0,0,1,1,1,1,7,1,1,0,0,0,0,3,0,0,0,0.0
100410,14,4,0,0,8.0,1.0,33.0,37.0,0,0,1,0,0,1,6,1,0,0,1,1,1,4,0,0,0,0.0
101575,12,12,1,0,7.0,7.0,30.0,36.0,0,0,1,0,1,1,5,0,0,0,1,1,1,2,0,0,0,0.0
100452,16,4,0,0,3.0,1.0,40.0,43.0,1,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100698,16,4,0,0,5.0,5.0,32.0,42.0,0,0,1,1,1,1,5,0,0,0,1,1,1,4,0,0,0,0.0
101186,15,5,1,0,11.0,,35.0,,,0,1,1,1,1,10,1,1,1,0,0,0,4,0,0,0,0.0
100746,14,3,0,0,8.0,11.0,42.0,40.0,1,1,1,0,1,1,8,1,1,1,0,0,0,2,0,0,0,0.0
100620,16,11,1,0,5.0,,58.0,70.0,,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,1,16.0
100109,15,3,0,0,,,48.0,55.0,,0,1,0,0,1,7,1,1,0,0,0,0,4,0,0,1,40.0
101404,15,1,0,1,7.0,,33.0,33.0,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100122,17,3,0,0,6.0,5.0,36.0,42.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100930,14,3,0,0,5.0,5.0,33.0,42.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100525,14,3,0,0,6.0,1.0,40.0,65.0,0,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100280,14,4,0,0,7.0,5.0,36.0,40.0,0,0,1,0,0,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100630,17,4,0,0,5.0,2.0,50.0,60.0,1,0,1,0,0,0,6,1,0,0,1,1,1,2,0,0,1,0.0
100758,16,6,1,0,5.0,5.0,52.0,46.0,0,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,1,16.0
100742,17,5,1,0,1.0,5.0,40.0,45.0,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,1,0,0.0
101434,15,5,0,0,0.0,3.0,35.0,37.0,0,0,1,0,0,1,5,0,0,0,1,1,1,3,0,0,1,40.0
101179,14,3,0,0,7.0,7.0,34.0,38.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100568,15,9,1,0,,7.0,,36.0,0,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0.0
100562,13,3,1,0,8.0,7.0,52.0,44.0,0,1,1,1,1,1,7,1,1,0,0,0,0,2,0,0,0,0.0
100680,14,1,1,0,5.0,11.0,53.0,48.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101271,14,4,0,0,,,35.0,36.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100713,12,8,1,0,8.0,8.0,39.0,39.0,1,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101162,14,4,0,0,,,37.0,39.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100740,14,3,0,0,8.0,6.0,41.0,43.0,1,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100666,18,7,1,1,2.0,3.0,38.0,37.0,,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0.0
101583,15,9,1,1,4.0,5.0,37.0,38.0,0,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100067,13,3,0,0,7.0,5.0,31.0,40.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101256,15,8,1,0,6.0,10.0,40.0,41.0,0,,1,1,1,1,8,,,,,,,,,,,
100782,14,2,0,0,1.0,,42.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,6.0
100556,14,5,0,0,5.0,1.0,45.0,45.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100725,14,3,0,0,11.0,6.0,33.0,37.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101354,16,3,0,0,5.0,9.0,37.0,38.0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,0,0.0
100925,14,4,0,0,,,49.0,46.0,,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101216,13,4,0,0,,,42.0,51.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100389,14,3,0,0,8.0,5.0,14.0,39.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101146,15,7,1,0,3.0,4.0,37.0,41.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100353,14,6,0,0,4.0,3.0,42.0,43.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100372,16,3,0,0,,,36.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101287,17,3,0,0,5.0,5.0,35.0,37.0,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100768,16,5,1,0,8.0,,40.0,,,0,0,0,1,1,8,1,1,1,0,1,1,4,0,0,0,0.0
100318,14,3,0,0,3.0,4.0,35.0,40.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,1,32.0
100229,16,7,1,0,5.0,,36.0,,,1,1,1,1,1,10,1,1,1,0,0,0,6,0,0,0,0.0
100702,13,7,1,0,11.0,,36.0,40.0,0,1,1,1,1,1,7,1,1,0,0,0,0,3,0,0,0,0.0
100651,12,7,1,0,,,42.0,50.0,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100619,14,7,1,0,5.0,7.0,46.0,45.0,0,0,1,0,0,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100132,12,7,1,0,5.0,5.0,35.0,58.0,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100980,15,7,1,0,8.0,,38.0,,,0,1,0,1,1,5,0,0,0,1,1,1,2,0,0,1,12.0
100540,13,8,1,0,3.0,3.0,34.0,43.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100553,15,7,1,0,5.0,5.0,40.0,50.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100602,14,3,0,0,4.0,4.0,35.0,37.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100224,15,3,0,0,7.0,6.0,30.0,41.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101382,17,3,0,0,5.0,,35.0,,,0,1,1,1,1,6,1,0,0,2,1,2,4,0,0,0,0.0
101342,14,4,0,0,5.0,5.0,38.0,48.0,0,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100603,12,7,1,0,5.0,5.0,37.0,38.0,0,1,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101595,15,3,0,0,11.0,8.0,35.0,42.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100125,17,7,1,0,0.0,0.0,39.0,39.0,0,0,1,1,0,0,8,1,1,1,0,0,0,4,0,0,0,0.0
101318,15,8,1,0,5.0,5.0,54.0,53.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101217,14,7,1,0,11.0,11.0,37.0,43.0,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101601,13,3,0,0,9.0,7.0,38.0,42.0,1,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100829,12,4,1,0,9.0,5.0,40.0,53.0,0,0,1,1,1,1,7,1,1,0,0,0,0,2,0,0,0,0.0
100637,16,6,0,0,,,48.0,51.0,0,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0.0
100571,14,4,0,0,7.0,9.0,43.0,48.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100386,14,3,0,0,11.0,5.0,38.0,37.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100289,14,5,0,0,7.0,9.0,33.0,37.0,1,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101166,18,2,0,0,3.0,0.0,34.0,50.0,0,0,0,0,0,0,9,1,1,1,1,1,1,5,0,0,1,40.0
101027,14,4,0,0,8.0,9.0,36.0,40.0,0,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,0,0.0
101187,15,10,1,0,6.0,,33.0,,,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100053,19,6,1,1,3.0,3.0,34.0,38.0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,1,10.0
101245,18,3,1,0,3.0,2.0,41.0,50.0,0,1,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0.0
101259,16,3,0,0,,,,,,0,1,1,0,0,7,1,1,0,2,1,2,4,0,0,1,40.0
101545,15,4,0,0,11.0,,31.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100838,15,11,1,0,5.0,,64.0,,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,1,0.0
101034,15,3,0,0,7.0,4.0,36.0,43.0,0,0,1,1,0,1,7,1,1,0,0,0,0,4,0,0,0,0.0
100040,17,3,0,0,5.0,,32.0,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100339,16,4,0,0,9.0,11.0,42.0,34.0,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100810,18,5,1,0,,3.0,,43.0,0,0,1,0,0,0,9,1,1,1,0,0,0,3,0,0,0,0.0
101168,14,6,0,0,1.0,3.0,40.0,46.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101205,13,3,0,0,11.0,5.0,36.0,37.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101069,14,4,0,0,11.0,8.0,36.0,36.0,0,0,1,0,1,1,7,1,1,0,1,1,1,4,0,0,0,0.0
100083,14,8,1,0,6.0,6.0,47.0,46.0,0,0,1,1,0,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100984,18,3,0,0,2.0,,39.0,40.0,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101246,15,4,0,0,5.0,,56.0,,,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101182,13,3,0,0,11.0,5.0,34.0,39.0,0,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0.0
101262,15,7,1,0,11.0,,35.0,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100513,,8,1,0,,,,,,,,,,,5,,,,,,,,,,,
101046,16,7,1,0,,,,,,0,1,1,0,0,8,1,1,1,0,0,0,4,0,0,0,0.0
101589,15,7,1,0,4.0,,37.0,41.0,,0,0,1,1,1,7,1,1,0,1,1,2,5,0,0,1,20.0
100658,17,11,1,0,3.0,3.0,51.0,61.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101072,15,7,1,0,1.0,3.0,37.0,37.0,0,0,1,1,0,1,7,1,1,0,0,0,0,3,0,0,0,0.0
100609,16,5,0,0,11.0,11.0,35.0,42.0,1,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100660,14,4,0,0,5.0,5.0,42.0,34.0,0,0,1,1,0,1,7,1,1,0,0,0,0,4,0,0,0,0.0
101559,18,7,1,1,5.0,5.0,34.0,40.0,0,0,0,0,0,0,7,1,1,0,0,0,0,2,0,0,1,40.0
100048,15,3,0,0,0.0,3.0,40.0,52.0,0,0,1,0,0,0,5,0,0,0,1,1,1,2,1,1,0,0.0
101172,17,8,1,0,5.0,6.0,40.0,43.0,0,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,1,40.0
100467,16,6,1,0,,,,,,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100153,17,5,0,0,,,,56.0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,1,1,0,0.0
100394,15,3,0,0,1.0,6.0,45.0,46.0,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100123,15,3,0,0,5.0,3.0,50.0,65.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100355,16,6,0,0,5.0,,49.0,,,0,0,0,1,1,8,1,1,1,0,1,1,5,0,0,1,30.0
100134,14,6,1,0,3.0,5.0,50.0,53.0,0,0,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0.0
100268,14,4,0,0,6.0,3.0,50.0,57.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100385,16,3,0,0,8.0,,33.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100220,15,3,0,0,11.0,,35.0,,,0,1,0,1,1,7,1,1,0,0,0,0,2,0,0,0,0.0
100041,17,5,0,0,6.0,5.0,41.0,47.0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,0,0.0
100219,12,7,1,0,8.0,5.0,39.0,37.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100999,14,3,0,0,11.0,,34.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101195,13,1,0,0,1.0,3.0,40.0,39.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101578,17,4,0,0,5.0,,43.0,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100895,14,3,0,1,1.0,,42.0,44.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101308,14,7,1,0,5.0,5.0,36.0,46.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100674,14,3,0,0,5.0,5.0,45.0,45.0,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100903,14,4,0,0,5.0,,34.0,,,0,1,1,0,0,8,1,1,1,0,0,0,3,0,1,0,0.0
101367,17,4,0,0,9.0,7.0,45.0,44.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101403,14,1,0,1,5.0,7.0,40.0,41.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101562,14,3,0,0,,,,,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100754,13,4,0,0,7.0,5.0,33.0,36.0,0,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,0,0.0
101267,14,4,0,0,5.0,7.0,32.0,34.0,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100707,14,3,0,0,0.0,0.0,35.0,49.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101433,15,7,1,0,11.0,,50.0,,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100967,17,6,1,1,5.0,5.0,57.0,66.0,0,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
101476,15,7,1,0,5.0,7.0,39.0,42.0,0,1,1,0,1,1,5,0,0,0,1,1,1,2,0,0,0,0.0
100631,14,12,1,0,9.0,6.0,38.0,39.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101450,14,4,0,0,2.0,0.0,42.0,52.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100336,17,1,1,0,6.0,2.0,50.0,58.0,0,0,1,1,0,0,9,1,1,1,0,0,0,4,0,0,0,0.0
100232,16,7,1,1,7.0,,35.0,,,0,0,0,1,1,8,1,1,1,1,1,2,6,0,0,0,0.0
100648,14,3,0,0,1.0,5.0,42.0,42.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101201,14,1,0,1,11.0,11.0,34.0,42.0,0,0,1,0,0,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100468,14,3,0,0,5.0,5.0,36.0,37.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101018,,1,0,0,,,,,,,,,,,5,,,,,,,,,,,
100731,15,8,1,0,5.0,5.0,48.0,46.0,0,0,1,1,0,0,6,1,0,0,0,1,1,3,0,0,0,0.0
100804,14,2,0,0,5.0,5.0,38.0,38.0,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,1,28.0
100205,14,5,0,0,3.0,5.0,46.0,36.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100003,15,3,0,0,0.0,0.0,60.0,64.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100572,16,4,0,0,2.0,0.0,35.0,42.0,0,0,1,1,0,0,7,1,1,0,0,0,0,3,0,0,1,40.0
101425,14,7,1,0,11.0,11.0,46.0,46.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101352,15,3,0,0,,5.0,35.0,40.0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,0,0.0
101482,16,3,0,0,4.0,6.0,36.0,38.0,0,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,1,40.0
100947,15,3,0,0,3.0,0.0,43.0,41.0,0,1,1,1,1,1,6,1,0,0,1,1,1,3,0,0,0,0.0
101033,13,3,0,0,7.0,8.0,43.0,45.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101332,12,4,1,0,7.0,3.0,36.0,38.0,0,0,1,0,0,1,7,1,1,0,0,0,0,2,0,0,0,0.0
100610,16,3,0,1,,,,,,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,1,8.0
101123,15,6,0,0,5.0,5.0,33.0,34.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101606,14,6,0,0,9.0,3.0,97.0,38.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100652,15,7,1,0,,8.0,,45.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101302,16,8,1,0,7.0,8.0,39.0,49.0,1,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,1,40.0
101543,14,8,1,0,8.0,8.0,36.0,40.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100918,14,4,0,0,8.0,,37.0,,,0,1,1,1,1,8,1,1,1,1,1,1,5,0,0,0,0.0
100157,14,7,1,0,6.0,6.0,34.0,42.0,1,0,1,1,0,1,7,1,1,0,0,1,1,4,0,0,0,0.0
101464,14,4,0,0,,,34.0,38.0,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100462,15,4,0,0,2.0,,43.0,,,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0.0
100160,18,2,0,0,5.0,3.0,42.0,55.0,0,0,1,0,0,0,5,0,0,0,2,1,2,3,0,0,0,0.0
100305,12,7,1,0,5.0,5.0,42.0,40.0,0,0,0,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100547,14,3,0,0,11.0,11.0,35.0,36.0,0,0,1,1,1,1,7,1,1,0,0,1,1,4,0,0,0,0.0
100395,14,3,0,0,6.0,6.0,41.0,44.0,0,0,0,0,1,1,6,1,0,0,1,1,1,4,0,0,0,0.0
100399,17,4,1,0,8.0,5.0,39.0,40.0,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101238,14,3,0,0,4.0,,33.0,34.0,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100977,14,3,0,0,5.0,,31.0,,,0,0,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
101266,15,3,0,0,5.0,,40.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101350,16,6,1,1,3.0,3.0,58.0,63.0,1,0,1,1,1,1,9,1,1,1,0,0,0,6,0,0,0,0.0
100635,16,3,1,0,1.0,5.0,45.0,50.0,0,1,1,1,1,1,9,1,1,1,0,0,0,4,0,0,0,0.0
100870,12,7,1,0,5.0,5.0,60.0,37.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100062,15,4,0,0,7.0,5.0,39.0,44.0,,0,1,0,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101616,14,5,0,0,1.0,0.0,55.0,55.0,0,0,1,1,0,1,7,1,1,0,0,0,0,4,0,0,0,0.0
100457,14,7,1,0,1.0,,36.0,,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100883,15,4,0,0,5.0,,43.0,44.0,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100478,15,3,0,0,11.0,11.0,35.0,38.0,0,0,1,0,0,1,8,1,1,1,0,0,0,4,0,0,1,8.0
100835,16,7,1,0,7.0,5.0,41.0,44.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101193,14,8,1,0,5.0,8.0,38.0,39.0,0,0,1,1,1,1,7,1,1,0,1,1,1,4,0,0,0,0.0
101491,13,7,1,0,3.0,5.0,39.0,49.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101028,15,3,0,0,3.0,,37.0,,,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101145,20,7,1,0,5.0,,45.0,,,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,0,0.0
101309,14,4,1,0,5.0,0.0,32.0,48.0,0,1,1,1,1,1,7,1,1,0,0,0,0,2,0,0,0,0.0
100347,12,7,1,0,5.0,5.0,43.0,42.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101453,14,4,0,0,3.0,5.0,47.0,54.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100446,14,3,0,0,7.0,,38.0,,,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101443,18,5,1,0,0.0,,58.0,41.0,,0,0,0,0,0,9,1,1,1,0,0,0,4,0,0,0,0.0
100379,15,4,0,0,8.0,,37.0,42.0,0,0,1,1,0,1,7,1,1,0,0,0,0,4,0,0,0,0.0
100564,16,5,1,0,9.0,11.0,43.0,43.0,0,1,1,1,1,1,9,1,1,1,0,0,0,6,0,0,1,40.0
101396,14,3,0,0,2.0,7.0,48.0,49.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100715,13,3,0,0,6.0,8.0,42.0,36.0,0,0,1,1,0,1,7,1,1,0,0,0,0,4,0,0,0,0.0
100621,16,3,0,0,5.0,5.0,40.0,45.0,,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,1,40.0
100231,15,4,1,0,5.0,5.0,32.0,38.0,0,0,1,1,0,1,8,1,1,1,1,1,1,4,0,0,0,0.0
100382,13,3,0,0,8.0,,52.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100777,15,3,0,0,3.0,2.0,43.0,52.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100072,15,4,0,0,11.0,4.0,39.0,41.0,0,0,1,1,0,0,6,1,0,0,0,0,0,2,0,0,1,40.0
100070,12,7,1,0,7.0,8.0,38.0,32.0,,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100779,13,7,1,0,5.0,7.0,35.0,47.0,0,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101038,13,3,0,0,5.0,9.0,31.0,35.0,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100171,16,3,0,0,8.0,10.0,33.0,40.0,0,0,0,1,0,1,7,1,1,0,1,1,1,3,0,0,1,2.0
100168,12,7,1,0,5.0,5.0,36.0,36.0,0,0,1,0,1,1,5,0,0,0,1,1,1,2,0,0,0,0.0
100493,16,8,1,0,10.0,5.0,42.0,47.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100669,16,7,1,1,1.0,0.0,46.0,41.0,0,0,1,1,0,0,9,1,1,1,0,0,0,5,0,0,0,0.0
101383,12,7,1,0,11.0,11.0,40.0,37.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100272,16,4,0,0,5.0,,51.0,,,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101165,15,5,1,0,,9.0,,42.0,1,0,1,0,0,1,9,1,1,1,0,0,0,4,0,0,0,0.0
100420,16,4,0,0,5.0,,36.0,,,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100094,17,2,0,1,5.0,,36.0,37.0,,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101212,17,6,0,0,1.0,,45.0,,,0,1,1,0,0,8,1,1,1,0,0,0,3,0,0,0,0.0
101283,14,6,0,0,5.0,2.0,50.0,52.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100042,18,3,0,0,3.0,4.0,58.0,59.0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0.0
100056,15,3,0,0,11.0,5.0,40.0,43.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101288,14,4,0,0,4.0,6.0,38.0,48.0,0,0,1,0,0,1,7,1,1,0,1,1,1,4,0,0,0,0.0
101081,14,8,1,0,5.0,5.0,37.0,44.0,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101011,11,7,1,0,3.0,2.0,31.0,36.0,0,0,1,1,1,1,5,0,0,0,0,1,1,2,0,0,0,0.0
100038,13,7,1,0,5.0,5.0,36.0,40.0,0,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
100306,16,6,0,0,4.0,,34.0,,,0,1,1,0,0,7,1,1,0,0,0,0,2,0,0,1,40.0
100760,17,3,0,1,,,,,,0,1,0,0,1,7,1,1,0,0,0,0,3,0,0,0,0.0
100913,14,4,0,0,7.0,5.0,42.0,38.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100408,15,5,0,0,5.0,5.0,49.0,,0,0,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100166,14,5,0,0,6.0,7.0,39.0,43.0,0,0,0,0,0,1,8,1,1,1,0,0,0,4,0,0,0,0.0
100534,12,7,1,0,11.0,,36.0,,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101022,14,8,1,0,,,,,,0,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101474,15,3,0,0,10.0,11.0,40.0,45.0,0,1,1,1,1,1,8,1,1,1,0,0,0,4,0,0,0,0.0
101531,12,8,1,0,4.0,5.0,42.0,48.0,1,1,1,1,1,1,6,1,0,0,0,0,0,2,0,0,0,0.0
101150,17,3,0,0,0.0,0.0,60.0,68.0,0,0,1,1,1,1,7,1,1,0,0,1,1,4,0,0,0,0.0
101521,14,7,1,0,5.0,11.0,37.0,43.0,0,0,1,1,0,1,8,1,1,1,0,0,0,4,0,0,1,6.0
